ride_id,user_id,distance_m,duration_min,ride_date
6675,515,2687.3,30.94,2025-09-20
6809,522,4087.0,20.79,2025-09-20
6906,531,1151.6,6.78,2025-09-20
7685,587,2238.0,20.31,2025-09-20
8124,619,2400.8,15.15,2025-09-20
8319,640,7711.2,37.51,2025-09-20
8445,647,1722.9,10.71,2025-09-20
8536,656,4940.8,25.77,2025-09-20
8648,666,1614.7,10.12,2025-09-20
9800,742,3848.9,40.11,2025-09-20
9919,751,1711.5,10.96,2025-09-20
10195,771,3344.5,24.51,2025-09-20
10924,817,2058.0,12.42,2025-09-20
11488,865,1609.2,13.61,2025-09-20
11678,876,1604.1,9.64,2025-09-20
12751,954,3400.4,16.98,2025-09-20
12774,955,3048.2,15.0,2025-09-20
13463,1005,1651.6,11.09,2025-09-20
14092,1057,2215.9,12.07,2025-09-20
15194,1129,6625.4,38.33,2025-09-20
16087,1190,1869.6,9.54,2025-09-20
16157,1195,2656.7,14.63,2025-09-20
16163,1195,2232.9,13.61,2025-09-20
18972,1399,3231.5,17.43,2025-09-20
19646,1451,2645.3,11.61,2025-09-20
20237,1493,6279.4,33.17,2025-09-20
312,23,3906.2,20.18,2025-09-21
1451,114,2435.8,15.18,2025-09-21
1631,126,2125.0,10.77,2025-09-21
2207,177,3004.6,19.0,2025-09-21
2872,221,3630.0,16.41,2025-09-21
3703,279,2744.4,22.06,2025-09-21
3945,297,5666.2,26.91,2025-09-21
3958,298,2667.1,14.24,2025-09-21
4340,329,1254.1,12.81,2025-09-21
4355,330,2529.2,19.2,2025-09-21
4616,354,1969.2,16.41,2025-09-21
5396,418,2094.2,17.92,2025-09-21
7820,597,3232.5,21.14,2025-09-21
8446,647,3581.3,19.45,2025-09-21
9040,691,1917.0,23.78,2025-09-21
9422,714,594.8,8.76,2025-09-21
9516,720,7782.6,33.04,2025-09-21
10218,772,2231.6,16.51,2025-09-21
10317,778,2680.1,17.62,2025-09-21
10364,781,2179.3,14.16,2025-09-21
10407,782,1179.0,19.65,2025-09-21
11113,834,1939.1,10.32,2025-09-21
11159,839,5984.4,36.51,2025-09-21
12818,959,5380.4,24.98,2025-09-21
13207,988,2202.9,15.18,2025-09-21
13270,993,4249.2,34.18,2025-09-21
13351,999,1343.2,17.49,2025-09-21
13387,1000,4438.3,32.93,2025-09-21
14130,1061,2696.3,11.42,2025-09-21
14291,1072,3503.4,21.38,2025-09-21
14709,1098,1667.0,9.51,2025-09-21
15139,1126,5294.7,32.06,2025-09-21
15510,1153,1494.8,10.49,2025-09-21
15598,1157,3171.5,21.88,2025-09-21
16176,1197,2424.8,16.21,2025-09-21
16458,1217,2137.7,14.01,2025-09-21
16661,1233,774.5,4.98,2025-09-21
16779,1244,2717.1,21.34,2025-09-21
17144,1264,3173.0,22.96,2025-09-21
17257,1271,1033.4,8.98,2025-09-21
17641,1299,3031.1,16.61,2025-09-21
18157,1332,1801.8,12.32,2025-09-21
18781,1381,1028.6,8.2,2025-09-21
19129,1413,2304.9,13.83,2025-09-21
19289,1421,2766.7,14.65,2025-09-21
19581,1443,4437.1,26.07,2025-09-21
19650,1451,1669.9,14.24,2025-09-21
20420,1153,1494.8,10.49,2025-09-21
559,46,1274.3,7.71,2025-09-22
697,60,901.9,9.09,2025-09-22
731,63,1063.7,7.05,2025-09-22
2660,206,1123.4,8.51,2025-09-22
3450,255,5374.1,27.18,2025-09-22
3863,290,1248.0,10.82,2025-09-22
3991,299,3927.9,25.75,2025-09-22
4432,339,1294.1,7.41,2025-09-22
4494,344,5728.3,32.49,2025-09-22
5288,411,3760.6,21.4,2025-09-22
5581,430,564.7,5.52,2025-09-22
5752,444,1567.4,10.97,2025-09-22
6395,497,3133.7,17.61,2025-09-22
6420,498,626.0,6.9,2025-09-22
6510,505,967.7,8.21,2025-09-22
7410,568,5495.8,40.32,2025-09-22
7833,599,2143.9,12.04,2025-09-22
8230,630,995.4,6.62,2025-09-22
8378,644,3102.4,21.25,2025-09-22
8680,669,3377.7,21.8,2025-09-22
8757,676,2736.6,16.24,2025-09-22
8783,679,1738.0,11.18,2025-09-22
8988,690,2463.5,20.13,2025-09-22
10311,778,1967.3,11.85,2025-09-22
10322,778,2215.8,16.74,2025-09-22
10585,794,2741.4,15.57,2025-09-22
11900,894,2120.6,11.49,2025-09-22
12002,903,4957.0,25.72,2025-09-22
12904,966,3948.6,25.61,2025-09-22
13315,996,4074.7,20.96,2025-09-22
13489,1009,2937.3,17.47,2025-09-22
13864,1038,1571.8,8.52,2025-09-22
14552,1089,3964.2,21.29,2025-09-22
14594,1091,3217.0,20.43,2025-09-22
15079,1124,4560.8,32.34,2025-09-22
15776,1166,4066.7,30.33,2025-09-22
15844,1168,1778.8,13.66,2025-09-22
15852,1169,1604.4,11.19,2025-09-22
16078,1188,6300.0,40.56,2025-09-22
16361,1210,1467.8,17.36,2025-09-22
16901,1250,2962.2,15.12,2025-09-22
17189,1267,7179.7,44.9,2025-09-22
17264,1271,3805.3,24.61,2025-09-22
17265,1271,4072.0,22.9,2025-09-22
17513,1290,1422.3,9.99,2025-09-22
17647,1299,1983.7,16.37,2025-09-22
17992,1323,4227.5,23.1,2025-09-22
18165,1333,6512.5,41.83,2025-09-22
18245,1341,1432.9,9.06,2025-09-22
18794,1382,3827.3,24.37,2025-09-22
892,74,5934.8,24.18,2025-09-23
1933,152,1334.8,9.31,2025-09-23
2042,163,1896.5,13.7,2025-09-23
2274,182,4175.1,18.63,2025-09-23
2329,184,1886.1,14.45,2025-09-23
3121,236,1944.5,16.84,2025-09-23
3517,263,12115.1,70.92,2025-09-23
3694,279,1162.0,12.76,2025-09-23
3755,283,1168.6,11.35,2025-09-23
3824,289,4722.8,29.07,2025-09-23
4059,304,3552.5,24.82,2025-09-23
4359,331,4414.1,25.96,2025-09-23
4870,374,4958.3,34.19,2025-09-23
5074,391,1081.4,8.28,2025-09-23
5112,395,1325.9,11.26,2025-09-23
5594,431,2748.0,15.07,2025-09-23
6412,498,4339.2,22.11,2025-09-23
6542,506,1969.9,16.35,2025-09-23
6608,510,1479.0,16.33,2025-09-23
7125,547,4705.3,25.68,2025-09-23
7348,561,745.4,5.97,2025-09-23
7589,580,1903.3,15.84,2025-09-23
7854,601,1908.8,12.09,2025-09-23
8440,647,2115.5,15.5,2025-09-23
8499,652,944.7,7.7,2025-09-23
9181,700,7271.5,35.16,2025-09-23
10645,798,2982.4,22.61,2025-09-23
11399,855,2597.2,17.26,2025-09-23
11996,902,1443.4,10.62,2025-09-23
12571,940,2299.7,11.37,2025-09-23
13015,973,5972.6,37.67,2025-09-23
13917,1042,2381.3,14.3,2025-09-23
13929,1043,2572.1,15.67,2025-09-23
14420,1079,6511.1,36.3,2025-09-23
14864,1109,2934.6,17.23,2025-09-23
14915,1113,1828.8,16.93,2025-09-23
14996,1117,1398.2,13.85,2025-09-23
15306,1137,4259.6,30.35,2025-09-23
15681,1162,6736.2,39.08,2025-09-23
15891,1170,7673.0,39.8,2025-09-23
15998,1179,1723.3,11.14,2025-09-23
16383,1212,2355.6,20.29,2025-09-23
16449,1215,5667.8,26.32,2025-09-23
16947,1253,3025.8,20.77,2025-09-23
17341,1276,3021.4,26.42,2025-09-23
17344,1276,4119.4,27.56,2025-09-23
17368,1277,2894.5,15.37,2025-09-23
17690,1304,2686.5,12.69,2025-09-23
20151,1486,2978.5,20.35,2025-09-23
194,17,2372.6,28.24,2025-09-24
933,76,1293.4,12.57,2025-09-24
1138,93,3366.4,18.3,2025-09-24
1409,110,4521.0,24.42,2025-09-24
2187,175,2901.5,23.2,2025-09-24
2298,183,628.7,9.21,2025-09-24
2326,184,1719.3,13.52,2025-09-24
2340,185,2408.2,16.91,2025-09-24
2462,194,2630.9,19.52,2025-09-24
2627,203,1432.7,13.89,2025-09-24
2659,205,2403.5,14.89,2025-09-24
2809,216,3593.1,34.18,2025-09-24
3197,238,4467.9,20.27,2025-09-24
3443,255,2390.0,18.92,2025-09-24
3693,278,4065.8,23.49,2025-09-24
4435,339,3878.7,29.19,2025-09-24
4554,348,2296.3,18.16,2025-09-24
4579,351,4403.2,23.93,2025-09-24
4906,376,1394.6,9.05,2025-09-24
5179,401,3789.2,34.25,2025-09-24
6093,470,1663.5,9.53,2025-09-24
6443,500,3261.2,29.53,2025-09-24
6709,516,965.5,10.97,2025-09-24
8133,621,1720.7,11.05,2025-09-24
8225,629,3821.2,19.64,2025-09-24
8429,647,1931.5,16.2,2025-09-24
8590,660,3600.3,22.98,2025-09-24
9868,747,3424.1,20.13,2025-09-24
11627,874,1457.0,14.02,2025-09-24
12193,914,2909.6,18.88,2025-09-24
12284,919,2418.0,12.74,2025-09-24
12379,925,3588.5,19.69,2025-09-24
13363,999,7665.6,48.06,2025-09-24
13699,1025,2352.7,16.07,2025-09-24
14392,1077,4559.0,27.46,2025-09-24
14666,1096,1711.2,17.56,2025-09-24
15243,1131,6426.2,44.18,2025-09-24
15549,1156,1729.0,13.18,2025-09-24
15694,1163,2020.8,11.43,2025-09-24
15701,1163,1771.7,16.73,2025-09-24
16133,1193,5325.7,25.24,2025-09-24
16950,1254,1390.8,5.8,2025-09-24
16984,1256,3635.6,30.09,2025-09-24
17078,1261,3752.5,23.76,2025-09-24
17516,1291,1410.5,9.84,2025-09-24
17637,1299,2691.2,17.2,2025-09-24
17655,1299,2278.8,13.61,2025-09-24
18068,1328,2413.7,15.04,2025-09-24
18519,1358,3262.2,14.79,2025-09-24
18597,1365,1844.5,12.78,2025-09-24
19265,1419,1542.0,14.45,2025-09-24
19757,1458,3812.6,20.57,2025-09-24
20039,1476,2994.0,15.48,2025-09-24
20155,1487,2689.3,15.1,2025-09-24
20192,1489,4384.6,26.0,2025-09-24
880,73,1563.1,9.42,2025-09-25
1842,146,2678.9,18.68,2025-09-25
1869,147,1198.4,7.56,2025-09-25
2416,190,2696.6,16.3,2025-09-25
3008,229,4928.9,30.71,2025-09-25
3247,241,2053.4,14.93,2025-09-25
3400,252,1533.7,13.15,2025-09-25
3438,254,575.4,4.69,2025-09-25
3496,260,3073.7,18.84,2025-09-25
3624,273,2211.6,16.27,2025-09-25
3880,291,7565.5,45.06,2025-09-25
4005,300,3399.2,38.15,2025-09-25
6630,512,7276.7,40.21,2025-09-25
6993,536,2013.3,15.15,2025-09-25
7272,558,3823.1,20.79,2025-09-25
8130,621,1782.3,15.58,2025-09-25
8142,622,5040.6,35.57,2025-09-25
8640,665,2559.5,20.09,2025-09-25
8644,665,7816.0,48.7,2025-09-25
8982,689,4049.7,27.83,2025-09-25
9434,714,3021.0,16.26,2025-09-25
9471,716,1485.8,14.83,2025-09-25
9673,734,2992.2,21.89,2025-09-25
9857,746,5416.5,28.28,2025-09-25
10240,773,4147.9,21.54,2025-09-25
10372,781,1948.4,11.88,2025-09-25
10514,791,3859.1,26.55,2025-09-25
10701,801,4201.3,38.34,2025-09-25
10869,813,2531.8,13.31,2025-09-25
11970,900,2228.4,14.05,2025-09-25
12155,911,7728.7,32.4,2025-09-25
12554,940,1572.7,10.77,2025-09-25
12738,952,4944.8,33.47,2025-09-25
13480,1009,4005.8,19.72,2025-09-25
13813,1035,2160.4,14.38,2025-09-25
13903,1042,2422.5,24.23,2025-09-25
13940,1044,3900.1,21.92,2025-09-25
14252,1069,1284.3,8.26,2025-09-25
14320,1073,1866.3,13.42,2025-09-25
14557,1090,976.5,10.27,2025-09-25
14946,1115,2352.8,14.72,2025-09-25
15141,1126,1660.3,11.74,2025-09-25
15788,1167,9733.0,35.27,2025-09-25
16473,1217,4267.1,30.04,2025-09-25
17103,1262,2080.8,20.88,2025-09-25
17186,1267,2668.7,17.48,2025-09-25
17321,1274,1956.8,8.24,2025-09-25
18275,1342,1418.8,9.36,2025-09-25
18515,1358,2182.8,16.21,2025-09-25
18655,1369,2422.2,18.67,2025-09-25
18730,1377,3120.5,22.67,2025-09-25
19694,1453,3213.5,18.11,2025-09-25
632,54,2986.1,20.04,2025-09-26
975,80,2466.4,20.41,2025-09-26
1479,116,3023.5,21.81,2025-09-26
2577,200,1907.8,10.9,2025-09-26
3256,242,2028.4,18.69,2025-09-26
3260,242,3022.8,12.37,2025-09-26
4283,325,1503.4,14.25,2025-09-26
5321,413,3828.7,21.45,2025-09-26
5950,459,2023.1,15.72,2025-09-26
6511,505,2111.7,14.66,2025-09-26
8109,617,3007.2,18.4,2025-09-26
8805,679,1248.0,12.09,2025-09-26
8969,688,2830.7,27.08,2025-09-26
9065,693,6379.4,39.79,2025-09-26
9353,709,5261.3,28.87,2025-09-26
9602,725,4296.5,30.65,2025-09-26
9684,735,2179.9,16.06,2025-09-26
9807,742,2971.6,24.01,2025-09-26
10503,789,7207.3,34.82,2025-09-26
10638,797,2546.7,15.26,2025-09-26
10678,800,5309.4,28.26,2025-09-26
11391,855,3684.7,27.22,2025-09-26
11469,863,1914.2,13.38,2025-09-26
11544,868,5925.4,33.58,2025-09-26
12661,946,2250.5,11.18,2025-09-26
14519,1086,2894.7,15.56,2025-09-26
14835,1108,2342.7,15.69,2025-09-26
14908,1113,2614.3,17.82,2025-09-26
15046,1121,3880.5,18.97,2025-09-26
15415,1146,1277.6,11.23,2025-09-26
16229,1200,2279.9,11.38,2025-09-26
16574,1226,2216.4,19.06,2025-09-26
16861,1248,1858.8,13.01,2025-09-26
17030,1259,1361.7,8.34,2025-09-26
17446,1283,1752.1,12.04,2025-09-26
17479,1287,1989.7,11.89,2025-09-26
18473,1355,899.2,5.45,2025-09-26
20034,1476,3278.6,24.77,2025-09-26
20394,1226,2216.4,19.06,2025-09-26
477,37,1504.9,9.71,2025-09-27
514,42,2840.4,13.27,2025-09-27
1678,132,1887.5,12.6,2025-09-27
1853,146,2929.9,16.77,2025-09-27
2192,176,1513.0,10.19,2025-09-27
3252,241,2503.7,15.84,2025-09-27
3766,284,1277.7,8.86,2025-09-27
3801,287,638.6,8.96,2025-09-27
3944,297,1698.1,16.97,2025-09-27
3972,299,3198.4,25.79,2025-09-27
3993,299,4882.9,18.29,2025-09-27
4595,352,7779.8,54.73,2025-09-27
5417,420,1174.1,10.56,2025-09-27
5593,431,1392.9,10.72,2025-09-27
5677,436,3988.1,27.52,2025-09-27
5729,442,2896.2,17.74,2025-09-27
5785,446,3160.9,19.85,2025-09-27
6444,500,3845.0,16.49,2025-09-27
6462,501,2034.9,11.42,2025-09-27
6523,505,3653.0,23.58,2025-09-27
6740,519,1953.1,13.39,2025-09-27
6789,521,4044.2,26.12,2025-09-27
6862,526,2997.4,22.17,2025-09-27
7267,557,1785.8,12.6,2025-09-27
7470,572,2711.4,21.58,2025-09-27
7580,580,3793.6,21.08,2025-09-27
8556,658,2083.3,23.24,2025-09-27
9046,692,3850.4,22.53,2025-09-27
9568,724,3031.0,19.47,2025-09-27
9622,728,1702.5,10.23,2025-09-27
10815,810,2391.7,17.01,2025-09-27
10836,812,2435.7,17.0,2025-09-27
11179,840,2362.3,15.3,2025-09-27
12191,914,1334.9,15.27,2025-09-27
12616,944,1952.1,14.2,2025-09-27
12891,965,1706.8,7.94,2025-09-27
13579,1016,1951.9,11.97,2025-09-27
13943,1044,2384.1,15.49,2025-09-27
14028,1050,2271.3,13.32,2025-09-27
14142,1061,3010.2,14.43,2025-09-27
14677,1096,3997.3,16.66,2025-09-27
14960,1116,2637.9,20.77,2025-09-27
15239,1131,4036.2,21.9,2025-09-27
15553,1156,1956.4,15.47,2025-09-27
17116,1263,2051.1,17.06,2025-09-27
17143,1264,1797.4,10.48,2025-09-27
17242,1270,2484.4,17.18,2025-09-27
17323,1275,2525.7,17.73,2025-09-27
17512,1290,4326.7,26.99,2025-09-27
17633,1299,4884.1,36.4,2025-09-27
18201,1334,4567.5,23.79,2025-09-27
18863,1391,2276.8,17.98,2025-09-27
19498,1437,2228.9,13.29,2025-09-27
20311,1498,1464.5,13.14,2025-09-27
20366,1050,2271.3,13.32,2025-09-27
20438,1264,1797.4,10.48,2025-09-27
12,2,2230.8,20.12,2025-09-28
138,13,4404.0,23.52,2025-09-28
422,32,1689.5,11.83,2025-09-28
1007,82,1910.9,12.02,2025-09-28
1722,134,3835.2,33.83,2025-09-28
1904,149,1503.0,9.63,2025-09-28
2156,172,3048.2,16.57,2025-09-28
2567,199,2238.1,12.52,2025-09-28
3238,240,1350.2,8.36,2025-09-28
3442,255,844.2,7.37,2025-09-28
3562,265,2973.0,19.29,2025-09-28
3761,283,4569.2,26.12,2025-09-28
5059,391,4149.3,24.44,2025-09-28
5366,416,7759.6,46.84,2025-09-28
5788,446,2031.2,11.44,2025-09-28
6364,494,2029.8,16.56,2025-09-28
6404,497,4907.8,28.86,2025-09-28
7560,579,1641.8,12.63,2025-09-28
7656,585,3820.2,25.2,2025-09-28
8356,642,1491.5,10.55,2025-09-28
8995,690,1907.9,14.38,2025-09-28
9042,692,7157.3,37.74,2025-09-28
9399,713,1412.9,10.18,2025-09-28
10105,767,3523.1,20.3,2025-09-28
10749,806,2586.9,15.32,2025-09-28
10804,809,2199.5,12.85,2025-09-28
11513,866,3629.4,20.8,2025-09-28
11673,876,4081.4,22.64,2025-09-28
14156,1063,2823.8,19.24,2025-09-28
14738,1100,3356.7,21.41,2025-09-28
15773,1166,3556.9,20.4,2025-09-28
16407,1212,1307.7,8.69,2025-09-28
16502,1219,0.0,0.0,2025-09-28
17954,1321,1534.5,11.17,2025-09-28
18514,1358,2961.0,21.09,2025-09-28
18689,1375,3349.8,19.13,2025-09-28
19118,1411,4020.1,19.54,2025-09-28
19201,1416,1457.7,8.56,2025-09-28
19385,1429,3534.5,26.91,2025-09-28
20181,1489,3886.9,20.6,2025-09-28
85,11,3737.0,17.61,2025-09-29
1207,97,2449.6,15.64,2025-09-29
1616,125,2296.2,14.56,2025-09-29
1646,129,2078.2,13.35,2025-09-29
2362,186,1930.5,15.55,2025-09-29
2572,199,2642.0,27.24,2025-09-29
3077,233,1713.9,13.76,2025-09-29
3903,293,3764.4,19.58,2025-09-29
4086,308,2147.7,20.79,2025-09-29
4881,374,3362.6,27.3,2025-09-29
4960,381,2101.4,15.38,2025-09-29
5055,390,2156.7,16.39,2025-09-29
5998,462,1888.6,15.51,2025-09-29
6558,507,2161.3,14.67,2025-09-29
7548,578,2147.6,12.96,2025-09-29
8122,619,5885.3,34.37,2025-09-29
8570,660,3692.5,22.68,2025-09-29
8736,675,5292.4,42.61,2025-09-29
8740,675,3371.7,24.77,2025-09-29
8947,687,1932.9,12.54,2025-09-29
9027,691,3826.4,15.65,2025-09-29
9191,700,6160.6,28.66,2025-09-29
9218,703,2497.2,16.63,2025-09-29
9840,746,746.6,8.55,2025-09-29
10070,764,1650.4,14.25,2025-09-29
10148,769,1832.3,13.82,2025-09-29
10215,771,1729.1,18.16,2025-09-29
10331,779,5965.4,29.47,2025-09-29
10488,788,3312.7,14.35,2025-09-29
11141,838,1428.1,18.85,2025-09-29
12006,903,2713.5,18.14,2025-09-29
12238,916,1808.5,13.68,2025-09-29
12605,943,2376.2,21.43,2025-09-29
12937,970,2675.7,16.52,2025-09-29
13431,1004,2551.8,14.92,2025-09-29
14209,1067,2405.8,13.39,2025-09-29
14958,1116,8317.4,42.53,2025-09-29
15563,1157,4333.7,23.84,2025-09-29
16450,1215,1883.5,13.71,2025-09-29
16453,1216,4885.8,27.38,2025-09-29
17215,1269,2047.1,13.7,2025-09-29
17542,1293,5252.4,26.36,2025-09-29
17573,1295,5626.5,35.08,2025-09-29
17656,1299,2218.1,18.13,2025-09-29
18281,1343,4223.5,25.1,2025-09-29
18721,1377,2118.8,15.63,2025-09-29
19075,1405,0.0,0.0,2025-09-29
19533,1439,1018.6,5.56,2025-09-29
19854,1464,1120.2,6.02,2025-09-29
19999,1472,1959.8,15.43,2025-09-29
20146,1486,2637.9,13.02,2025-09-29
20335,746,746.6,8.55,2025-09-29
2483,195,3482.9,14.97,2025-09-30
2825,217,2006.6,18.24,2025-09-30
3960,298,2118.5,15.43,2025-09-30
4089,308,1948.5,16.8,2025-09-30
4504,344,7442.6,29.94,2025-09-30
4661,357,2149.7,21.66,2025-09-30
4818,371,2185.7,12.52,2025-09-30
4935,379,1868.7,12.81,2025-09-30
4987,384,1740.1,12.5,2025-09-30
5031,389,3141.5,20.66,2025-09-30
6113,471,3268.2,16.78,2025-09-30
6215,480,1333.5,11.09,2025-09-30
6259,485,1492.6,9.66,2025-09-30
6471,502,1743.5,13.32,2025-09-30
7250,557,2056.2,11.71,2025-09-30
7606,582,2680.6,17.53,2025-09-30
8724,673,2888.3,25.43,2025-09-30
8842,681,2317.3,11.55,2025-09-30
8966,687,1848.3,20.24,2025-09-30
10884,814,4746.6,27.12,2025-09-30
11455,861,4259.0,31.28,2025-09-30
12270,918,4138.5,26.49,2025-09-30
12351,922,2043.5,14.94,2025-09-30
12810,959,3909.4,19.14,2025-09-30
13047,977,3316.9,20.13,2025-09-30
13900,1041,3684.5,24.92,2025-09-30
13901,1041,6164.3,38.16,2025-09-30
15874,1170,3983.4,19.92,2025-09-30
16743,1240,1745.2,17.53,2025-09-30
16952,1254,1399.0,9.18,2025-09-30
17179,1266,2212.7,17.18,2025-09-30
17363,1277,2360.7,13.38,2025-09-30
19011,1402,2528.1,13.38,2025-09-30
19526,1438,1649.8,10.72,2025-09-30
19552,1440,2547.0,15.29,2025-09-30
20068,1477,3110.7,16.91,2025-09-30
293,22,2010.5,13.58,2025-10-01
988,81,2052.4,14.69,2025-10-01
1165,95,3458.2,18.17,2025-10-01
1192,97,1696.4,10.13,2025-10-01
2334,185,1536.1,14.24,2025-10-01
2881,221,1046.8,13.72,2025-10-01
3555,264,2716.6,15.33,2025-10-01
4002,300,2274.0,15.55,2025-10-01
4659,357,1686.9,11.6,2025-10-01
5547,429,2574.1,19.27,2025-10-01
6288,487,3483.7,22.9,2025-10-01
6775,519,8091.7,46.1,2025-10-01
6825,522,13646.2,62.1,2025-10-01
6883,527,1662.6,9.37,2025-10-01
7646,584,2124.0,15.7,2025-10-01
7953,608,5295.7,27.93,2025-10-01
8331,640,2317.6,17.01,2025-10-01
8349,642,1762.3,12.18,2025-10-01
8406,646,5414.3,37.18,2025-10-01
8466,650,3551.5,18.21,2025-10-01
8707,671,3668.4,26.14,2025-10-01
8776,678,937.4,10.07,2025-10-01
9130,696,1465.5,9.96,2025-10-01
9430,714,4426.2,17.79,2025-10-01
9861,746,1420.6,10.13,2025-10-01
10618,796,2418.1,15.73,2025-10-01
11114,834,2755.3,18.04,2025-10-01
11281,848,2735.8,19.27,2025-10-01
11520,867,3626.3,23.89,2025-10-01
11892,893,2938.5,19.06,2025-10-01
12053,904,3960.5,32.02,2025-10-01
12203,915,2654.8,21.0,2025-10-01
12241,917,1507.2,10.09,2025-10-01
12323,920,1713.0,13.37,2025-10-01
12482,937,3597.8,22.78,2025-10-01
13952,1045,2058.7,9.23,2025-10-01
13973,1047,4683.7,23.15,2025-10-01
14936,1114,2736.6,22.66,2025-10-01
16219,1200,2660.9,14.32,2025-10-01
16409,1212,3917.7,19.16,2025-10-01
16912,1252,2197.8,17.86,2025-10-01
17012,1258,5982.5,32.83,2025-10-01
17301,1273,3525.8,20.49,2025-10-01
17676,1304,2983.5,16.3,2025-10-01
17983,1322,2690.7,16.53,2025-10-01
18389,1350,1737.6,10.03,2025-10-01
18415,1352,1425.3,8.77,2025-10-01
18609,1365,831.6,9.34,2025-10-01
18646,1369,5537.9,26.78,2025-10-01
18665,1371,1695.4,24.73,2025-10-01
20449,1252,2197.8,17.86,2025-10-01
37,5,3431.1,22.96,2025-10-02
53,7,3805.6,24.07,2025-10-02
396,29,1499.3,12.41,2025-10-02
1092,90,930.4,5.9,2025-10-02
1261,101,1705.1,10.06,2025-10-02
1272,102,4194.8,26.71,2025-10-02
1304,104,2383.1,12.04,2025-10-02
1421,111,1614.0,11.52,2025-10-02
1900,149,5011.8,26.72,2025-10-02
2013,160,2745.1,17.0,2025-10-02
2796,215,3748.0,27.89,2025-10-02
2882,221,3123.8,17.18,2025-10-02
3477,256,4571.6,23.02,2025-10-02
4164,312,4811.7,25.61,2025-10-02
4285,325,2057.4,17.26,2025-10-02
4820,372,2419.3,17.55,2025-10-02
5223,404,1605.7,13.42,2025-10-02
6152,474,2662.8,14.5,2025-10-02
6626,512,4189.0,25.58,2025-10-02
6653,513,6501.5,46.23,2025-10-02
6735,518,2253.2,10.17,2025-10-02
6750,519,3208.7,16.33,2025-10-02
7380,564,2697.2,19.09,2025-10-02
7472,572,3753.1,25.07,2025-10-02
7584,580,4632.9,28.7,2025-10-02
8254,633,1695.8,12.25,2025-10-02
8373,644,2420.8,15.51,2025-10-02
8690,670,3757.9,18.15,2025-10-02
8907,683,2042.8,19.29,2025-10-02
8919,684,1872.4,11.28,2025-10-02
9595,725,2157.0,11.4,2025-10-02
12919,967,1416.0,16.09,2025-10-02
13013,973,2874.1,17.41,2025-10-02
13473,1007,3075.4,17.31,2025-10-02
13724,1028,1664.4,13.59,2025-10-02
14653,1095,2083.8,14.49,2025-10-02
15497,1152,2045.9,13.87,2025-10-02
15720,1164,1252.3,10.22,2025-10-02
15757,1165,5443.7,41.02,2025-10-02
16023,1181,1421.2,11.74,2025-10-02
16486,1218,2357.4,17.87,2025-10-02
16511,1222,1323.9,9.87,2025-10-02
17096,1262,3015.5,13.43,2025-10-02
17555,1294,2445.7,19.22,2025-10-02
18131,1330,5923.2,37.46,2025-10-02
19497,1437,3192.1,18.72,2025-10-02
19751,1457,3458.7,19.88,2025-10-02
77,10,2058.4,18.5,2025-10-03
292,22,3070.6,15.22,2025-10-03
1310,105,3032.2,14.23,2025-10-03
1517,120,2713.1,17.96,2025-10-03
2303,184,3590.9,19.57,2025-10-03
5342,414,3092.4,21.3,2025-10-03
5600,432,1563.1,12.35,2025-10-03
5840,448,2535.1,18.16,2025-10-03
5958,459,2068.8,11.71,2025-10-03
6117,472,2995.1,16.0,2025-10-03
6584,509,1557.8,11.59,2025-10-03
6955,534,3139.4,27.64,2025-10-03
7184,552,2161.2,8.78,2025-10-03
7554,579,2452.0,19.22,2025-10-03
8116,618,1497.6,12.52,2025-10-03
10088,766,1573.8,10.81,2025-10-03
10097,766,3159.9,15.38,2025-10-03
10239,773,2511.2,14.41,2025-10-03
10786,807,3177.1,23.29,2025-10-03
11022,825,2166.2,20.52,2025-10-03
11117,835,4167.9,21.18,2025-10-03
11259,847,2922.8,18.79,2025-10-03
12254,917,1992.0,11.4,2025-10-03
12405,927,2872.3,24.54,2025-10-03
12586,941,1879.7,18.59,2025-10-03
12702,950,1916.4,10.48,2025-10-03
12714,951,2344.4,13.43,2025-10-03
12790,957,5674.0,30.74,2025-10-03
13415,1003,1313.2,8.14,2025-10-03
13685,1024,1577.0,9.78,2025-10-03
14158,1063,2364.1,21.28,2025-10-03
14389,1077,2910.7,32.23,2025-10-03
14710,1098,2610.3,16.62,2025-10-03
14772,1103,396.6,6.61,2025-10-03
14963,1116,2239.9,13.92,2025-10-03
15452,1151,4990.0,29.32,2025-10-03
15630,1159,2063.2,15.55,2025-10-03
15795,1167,4391.5,38.05,2025-10-03
15993,1179,1773.7,11.23,2025-10-03
16053,1186,4272.2,16.42,2025-10-03
16377,1211,2770.2,15.59,2025-10-03
17267,1271,3523.7,20.01,2025-10-03
17398,1281,2777.6,18.56,2025-10-03
17932,1320,2575.0,14.13,2025-10-03
18033,1327,2555.0,13.71,2025-10-03
18456,1355,6054.8,55.76,2025-10-03
18495,1356,1915.7,11.73,2025-10-03
