talk_id,tag,category
2469,data,Технологии
2469,storytelling,Искусство
2470,data,Технологии
2470,education,Образование
2471,artificial intelligence,Технологии
2471,medicine,Здоровье
2471,war,Общество
2472,history,Общество
2472,humanity,Общество
2472,leadership,Бизнес
2472,social change,Общество
2472,society,Общество
2473,art,Искусство
2473,biology,Наука
2473,data,Технологии
2473,humanity,Общество
2474,creativity,Искусство
2474,economics,Бизнес
2474,innovation,Технологии
2475,art,Искусство
2475,music,Искусство
2475,sustainability,Экология
2476,artificial intelligence,Технологии
2476,health,Здоровье
2476,politics,Общество
2477,social change,Общество
2478,education,Образование
2478,innovation,Технологии
2478,politics,Общество
2479,architecture,Дизайн
2479,brain,Наука
2479,data,Технологии
2479,storytelling,Искусство
2480,architecture,Дизайн
2480,data,Технологии
2480,future,Технологии
2480,innovation,Технологии
2480,science,Наука
2481,leadership,Бизнес
2481,social change,Общество
2482,biology,Наука
2482,environment,Экология
2482,leadership,Бизнес
2482,science,Наука
2483,identity,Общество
2483,storytelling,Искусство
2484,communication,Образование
2484,culture,Общество
2484,women,Общество
2485,climate change,Экология
2485,communication,Образование
2485,education,Образование
2486,architecture,Дизайн
2486,design,Дизайн
2486,education,Образование
2486,future,Технологии
2487,brain,Наука
2487,learning,Образование
2487,society,Общество
2488,artificial intelligence,Технологии
2488,education,Образование
2488,space,Наука
