talk_id,title,speaker,speaker_occupation,num_speakers,event,event_year,event_city,is_main_conference,recorded_date,published_date,duration_sec,views,comments,languages
1252,Зачем деньги работают против нас,Carlos Petrov,писатель,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-05-13,2014-06-24,226,1249713,233,28
180,Каким образом музыка зависят от нас,Lucia Kowalski,историк,1,TED2014,2014,Vancouver,1,2014-04-23,2014-06-27,556,5297440,948,55
660,Почему страх работают против нас,Samir Petrov,юрист,1,TEDMED 2014,2014,San Francisco,1,2014-05-10,2014-06-27,1254,416372,71,4
2675,Что вода устроены не так,Liam Fischer,музыкант,1,TED2014,2014,Vancouver,1,2014-03-23,2014-06-29,1135,597899,54,21
233,"Почему врачи сложнее, чем выглядят",Zoe Moreau,активист,1,TEDMED 2014,2014,San Francisco,1,2014-05-14,2014-07-01,709,293635,33,1
612,"Как города опаснее, чем принято думать",Noah Nilsen,активист,1,TED2014,2014,Vancouver,1,2014-03-11,2014-07-01,431,2532797,962,29
1601,Зачем реки зависят от нас,Omar Iversen,художник,1,TED2014,2014,Vancouver,1,2014-03-16,2014-07-01,963,1698956,335,17
1808,Отчего доверие обманывают нас,Alex Haugen,инженер,1,TED2014,2014,Vancouver,1,2014-05-10,2014-07-02,382,2197667,791,30
1622,Что доверие исчезают,Alex Kowalski,предприниматель,1,TEDMED 2014,2014,San Francisco,1,2014-01-27,2014-07-03,807,333147,111,16
1400,Что язык заслуживают внимания,Mira Almeida,журналист,3,TED2014,2014,Vancouver,1,2014-04-25,2014-07-04,387,3573096,404,27
1568,Как гены стали другими,Samir Lindqvist,физик,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-03-08,2014-07-04,1227,1265320,286,41
2241,Почему вирусы молчат,Alex Silva,архитектор,1,TED2014,2014,Vancouver,1,2014-01-08,2014-07-04,1150,2717956,430,28
839,Зачем космос решают за нас,David Kaplan,дизайнер,2,TEDMED 2014,2014,San Francisco,1,2014-01-04,2014-07-05,696,463508,191,28
1667,Каким образом доверие говорят правду,Yuki Moreau,педагог,1,TEDMED 2014,2014,San Francisco,1,2014-01-22,2014-07-07,338,656617,74,49
1370,Отчего климат молчат,Tom Almeida,журналист,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-03-26,2014-07-13,844,517811,63,39
56,Зачем эмоции обманывают нас,Kira Castillo,писатель,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-06-06,2014-07-14,384,1930937,356,32
60,Почему одиночество держат нас вместе,Aisha Castillo,психолог,2,TEDMED 2014,2014,San Francisco,1,2014-03-08,2014-07-18,521,1320258,334,25
1130,"Как одиночество сложнее, чем выглядят",David Almeida,юрист,1,TEDMED 2014,2014,San Francisco,1,2014-07-07,2014-07-20,561,1021642,116,26
1964,Каким образом семьи возвращаются,Daniel Almeida,астроном,1,TED2014,2014,Vancouver,1,2014-07-03,2014-07-20,960,963009,270,51
1555,Как роботы обманывают нас,Zoe Silva,архитектор,1,TED2014,2014,Vancouver,1,2014-02-10,2014-07-21,415,1230680,237,26
2222,Как медицина не работают,Ana Kowalski,дизайнер,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-07-03,2014-07-21,430,272923,26,9
1375,"Зачем мы сложнее, чем выглядят",Felix Petrov,нейробиолог,1,TED2014,2014,Vancouver,1,2014-07-14,2014-07-24,319,5824007,1216,15
1195,Как вода устроены не так,Daniel Ferrari,антрополог,3,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-04-16,2014-07-27,575,9750405,1398,24
1711,Что нейросети решают за нас,Elif Almeida,музыкант,1,TEDMED 2014,2014,San Francisco,1,2014-02-11,2014-07-27,842,6249756,999,40
401,Что вирусы меняют всё,Liam Fischer,художник,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-02-15,2014-07-28,394,4226412,846,29
860,Что алгоритмы держат нас вместе,Sara Lindqvist,юрист,1,TED2014,2014,Vancouver,1,2014-06-16,2014-07-28,1290,3635695,410,46
1373,Отчего медицина держат нас вместе,Nora Hassan,психолог,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-06-11,2014-07-30,857,9979792,2327,45
1060,Почему границы молчат,Lena Ferrari,архитектор,1,TED2014,2014,Vancouver,1,2014-03-05,2014-07-31,1467,1407858,143,38
2717,Почему привычки требуют пересмотра,Ana Meyer,журналист,1,TED2014,2014,Vancouver,1,2014-05-01,2014-07-31,901,1366716,322,37
1042,Отчего роботы говорят правду,Daniel Bauer,эколог,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-07-16,2014-08-01,694,68930142,9009,17
2373,Каким образом океан держат нас вместе,Jonas Dubois,дизайнер,1,TED2014,2014,Vancouver,1,2014-03-18,2014-08-01,731,2395288,249,25
619,Почему вода недооценены,Lena Silva,архитектор,1,TEDMED 2014,2014,San Francisco,1,2014-02-12,2014-08-02,1353,486439,44,34
929,Каким образом архитектура исчезают,Jonas Novak,журналист,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-04-19,2014-08-02,251,1178588,157,44
2496,"Что язык важнее, чем кажется",Alex Kowalski,дизайнер,1,TED2014,2014,Vancouver,1,2014-04-28,2014-08-02,673,1351542,124,14
1152,Как архитектура не работают,Sara Silva,художник,1,TED2014,2014,Vancouver,1,2014-07-02,2014-08-05,656,3615056,1473,19
2044,Что музыка нуждаются в защите,Ines Kowalski,журналист,1,TEDMED 2014,2014,San Francisco,1,2014-04-21,2014-08-08,798,9276742,832,39
1454,"Отчего старение сложнее, чем выглядят",Sara Meyer,экономист,1,TED2014,2014,Vancouver,1,2014-02-18,2014-08-09,297,3850223,696,12
2200,Что космос зависят от нас,Elif Novak,,2,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-04-25,2014-08-11,651,647314,167,33
1329,Каким образом музыка держат нас вместе,Tom Iversen,архитектор,1,TED2014,2014,Vancouver,1,2014-03-19,2014-08-12,1178,9851036,1402,39
2005,"Каким образом дети сложнее, чем выглядят",Alex Silva,инженер,1,TED2014,2014,Vancouver,1,2014-07-01,2014-08-12,640,4677860,645,38
2451,Отчего работа устроены не так,David Bauer,музыкант,1,TED2014,2014,Vancouver,1,2014-05-05,2014-08-14,1013,1082378,103,15
1265,Отчего космос определяют будущее,Kira Haugen,экономист,1,TEDMED 2014,2014,San Francisco,1,2014-04-15,2014-08-17,240,398060,41,10
1017,"Каким образом нейросети опаснее, чем принято думать",Hugo Moreau,нейробиолог,2,TED2014,2014,Vancouver,1,2014-08-03,2014-08-18,915,3491667,374,26
1055,"Почему океан важнее, чем кажется",Lucia Moreau,эколог,1,TED2014,2014,Vancouver,1,2014-04-09,2014-08-18,289,5977363,2240,36
1467,Что вирусы зависят от нас,Alex Kaplan,дизайнер,1,TEDMED 2014,2014,San Francisco,1,2014-06-03,2014-08-19,938,365779,49,26
1754,Как память исчезают,Hugo Castillo,писатель,1,TEDMED 2014,2014,San Francisco,1,2014-05-18,2014-08-19,1054,2349702,300,19
633,Каким образом мозг говорят правду,Maria Fischer,эколог,1,TEDMED 2014,2014,San Francisco,1,2014-03-19,2014-08-20,1016,3856566,1324,36
1360,Как одиночество работают против нас,John Adeyemi,предприниматель,2,TED2014,2014,Vancouver,1,2014-03-25,2014-08-20,292,4074458,372,4
985,Отчего вода стали другими,Carlos Haugen,писатель,2,TED2014,2014,Vancouver,1,2014-04-07,2014-08-21,851,1856455,310,13
632,Что время исчезают,Ines Kaplan,музыкант,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-08-06,2014-08-22,423,3677398,569,35
2699,Что алгоритмы недооценены,Sara Dubois,активист,1,TEDMED 2014,2014,San Francisco,1,2014-08-04,2014-08-23,306,894814,96,43
651,Что вирусы работают против нас,Zoe Adeyemi,физик,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-02-17,2014-08-25,704,3744442,707,15
560,Отчего привычки устроены не так,Alex Ferrari,инженер,1,TEDMED 2014,2014,San Francisco,1,2014-07-17,2014-08-26,198,942979,127,12
2514,Зачем нейросети нуждаются в защите,Peter Petrov,философ,1,TEDMED 2014,2014,San Francisco,1,2014-02-26,2014-08-27,649,962869,159,32
2700,Почему работа заслуживают внимания,Iris Petrov,художник,1,TEDMED 2014,2014,San Francisco,1,2014-04-10,2014-08-29,541,3717516,440,18
1040,Зачем мозг определяют будущее,Tom Haugen,художник,1,TED2014,2014,Vancouver,1,2014-05-12,2014-08-31,1572,1643281,394,28
316,Как нейросети стоят дороже,Mira Moreau,физик,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-06-18,2014-09-01,1077,1357908,184,17
953,Зачем алгоритмы определяют будущее,Peter Reyes,математик,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-05-16,2014-09-01,302,14978602,1442,33
1343,Каким образом старение молчат,Emma Okafor,активист,1,TEDMED 2014,2014,San Francisco,1,2014-03-03,2014-09-01,549,1214388,302,32
2324,Почему почва не работают,Emma Meyer,музыкант,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-04-07,2014-09-02,355,1073494,109,10
1302,Почему климат обманывают нас,Samir Kaplan,биолог,1,TEDMED 2014,2014,San Francisco,1,2014-05-03,2014-09-04,366,2662203,232,29
525,Каким образом одиночество стоят дороже,Ravi Reyes,математик,1,TED2014,2014,Vancouver,1,2014-04-18,2014-09-06,770,30831555,3848,19
324,Почему леса стали другими,Liam Reyes,историк,1,TEDMED 2014,2014,San Francisco,1,2014-07-19,2014-09-07,709,1100116,93,53
1237,Отчего реки зависят от нас,Mira Castillo,режиссёр,1,TEDMED 2014,2014,San Francisco,1,2014-04-15,2014-09-08,1225,17769077,6482,39
2178,Отчего алгоритмы заслуживают внимания,Kira Meyer,программист,1,TED2014,2014,Vancouver,1,2014-06-21,2014-09-11,678,5724363,613,58
1410,Каким образом данные стали другими,Samir Silva,,1,TEDMED 2014,2014,San Francisco,1,2014-08-19,2014-09-13,251,4838735,493,19
2592,"Что эмоции важнее, чем кажется",Hugo Petrov,,1,TEDMED 2014,2014,San Francisco,1,2014-05-28,2014-09-13,1142,2977662,322,32
1846,Почему медицина зависят от нас,Aisha Moreau,нейробиолог,1,TED2014,2014,Vancouver,1,2014-08-10,2014-09-19,471,13007339,1412,39
2552,Что города возвращаются,Aisha Nakamura,архитектор,1,TEDMED 2014,2014,San Francisco,1,2014-07-27,2014-09-25,312,9102340,836,23
1905,Как страх нуждаются в защите,David Ferrari,антрополог,2,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-05-28,2014-09-29,858,1474627,182,30
2374,Почему врачи молчат,Lucia Petrov,педагог,1,TED2014,2014,Vancouver,1,2014-07-16,2014-09-29,393,1626483,167,32
845,Отчего роботы нуждаются в защите,Lena Kowalski,юрист,1,TED2014,2014,Vancouver,1,2014-05-03,2014-09-30,362,219435,74,31
1235,Как дети недооценены,Carlos Nilsen,врач,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-04-10,2014-10-01,570,2004488,207,33
1409,"Зачем климат важнее, чем кажется",Ines Ferrari,инженер,1,TEDMED 2014,2014,San Francisco,1,2014-06-09,2014-10-01,764,7474479,1192,46
820,Что медицина держат нас вместе,Yuki Iversen,писатель,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-08-02,2014-10-02,917,930786,153,32
1781,Отчего космос устроены не так,Ravi Iversen,эколог,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-09-06,2014-10-02,981,6615936,613,32
1066,Как работа зависят от нас,Omar Dubois,математик,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-05-04,2014-10-03,297,566576,226,31
1749,Почему школы говорят правду,Kira Fischer,активист,3,TEDMED 2014,2014,San Francisco,1,2014-09-07,2014-10-04,777,2422896,231,40
488,Что одиночество молчат,Ana Meyer,нейробиолог,1,TEDMED 2014,2014,San Francisco,1,2014-07-21,2014-10-06,410,2205206,647,46
1506,Каким образом музыка заслуживают внимания,Daniel Novak,биолог,2,TED2014,2014,Vancouver,1,2014-08-03,2014-10-08,364,430195,37,26
310,Зачем врачи зависят от нас,Aisha Nakamura,юрист,1,TED2014,2014,Vancouver,1,2014-06-25,2014-10-11,498,5835820,896,27
2125,Почему города стоят дороже,Yuki Iversen,активист,1,TED2014,2014,Vancouver,1,2014-08-20,2014-10-14,1085,4759327,403,12
1873,Что сон определяют будущее,Kira Berger,биолог,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-06-20,2014-10-15,741,9357766,3411,53
629,Каким образом мы устроены не так,John Moreau,педагог,1,TEDMED 2014,2014,San Francisco,1,2014-07-05,2014-10-18,1067,590831,184,26
1615,Что реки держат нас вместе,Mira Almeida,астроном,1,TEDMED 2014,2014,San Francisco,1,2014-07-14,2014-10-23,160,1878351,171,46
1472,"Зачем мозг важнее, чем кажется",Tom Kowalski,журналист,1,TEDGlobal 2014,2014,Rio de Janeiro,1,2014-09-24,2014-10-25,581,3330401,343,33
2459,Что память возвращаются,Lucia Nilsen,историк,1,TEDMED 2014,2014,San Francisco,1,2014-04-16,2014-10-26,907,12423493,1098,31
1499,Как климат говорят правду,Lucia Lindqvist,антрополог,1,TEDMED 2014,2014,San Francisco,1,2014-05-08,2014-10-28,647,13124676,2391,24
