object_id,name,category,is_chain,district,okrug,seats,avg_bill,rating,reviews_count,hours,lat,lon
2828,Прайм,фастфуд,1,Гагаринский,ЮЗАО,38,680.0,3.4,7,11:00-23:00,55.747195,37.712067
2829,Прайм,кафе,1,Царицыно,ЮАО,н/д,1200.0,4.2,11,11:00-23:00,55.780721,37.46718
2830,Уютный причал 2830,кафе,0,Тверской,ЦАО,н/д,1180.0,4.8,210,11:00-23:00,55.753376,37.546226
2831,Городской квартал 2831,фастфуд,0,Щукино,СЗАО,28,340.0,5.7,50,круглосуточно,55.641773,37.696597
2832,Первый склон 2832,кафе,0,Соколиная Гора,ВАО,54,1440.0,4.6,34,круглосуточно,55.727533,37.503164
2833,Городской балкон 2833,бар,0,Перово,ВАО,45,610.0,3.8,9,10:00-22:00,55.701478,37.552726
2834,Белый склон 2834,кафе,0,Марьино,ЮВАО,,570.0,4.9,13,10:00-22:00,55.716162,37.650251
2835,One Price Coffee,пиццерия,1,Гагаринский,ЮЗАО,,1510.0,3.8,226,круглосуточно,55.835012,37.478091
2836,Старый навес 2836,кофейня,0,Пресненский,ЦАО,21,910.0,3.5,141,круглосуточно,55.734524,37.757694
2837,Вилка-Ложка,кофейня,1,Щукино,СЗАО,24,490.0,3.5,70,12:00-00:00,55.709134,37.548685
2838,Вечерний навес 2838,кафе,0,Арбат,ЦАО,,2220.0,4.0,7,11:00-23:00,55.678767,37.666189
2839,Городской подвал 2839,ресторан,0,Хорошёво-Мнёвники,СЗАО,63,1810.0,4.5,7,нет данных,55.801352,37.563036
2840,Синий дом 2840,кафе,0,Арбат,ЦАО,15,940.0,4.6,43,08:00-22:00,55.767993,37.619644
2841,Домашний навес 2841,кофейня,0,Кузьминки,ЮВАО,15,420.0,3.8,21,,55.741141,37.697139
2842,Северный навес 2842,кафе,0,Северное Тушино,СЗАО,76,780.0,3.1,122,07:00-21:00,55.709443,37.720871
2843,Круглый дворик 2843,ФАСТФУД,0,Ясенево,ЮЗАО,н/д,470.0,4.3,189,09:00-23:00,55.822576,37.638793
2844,Синий мост 2844,бар,0,Хорошёво-Мнёвники,СЗАО,34,610.0,4.2,5,12:00-00:00,55.559294,37.60097
2845,Медный дом 2845,ресторан,0,Бирюлёво Западное,ЮАО,36,2260.0,4.6,24,10:00-22:00,55.768461,37.542132
2846,Северный переулок 2846,фастфуд,0,Тверской,ЦАО,32,790.0,3.6,16,10:00-22:00,55.790114,37.661717
2847,Синий колодец 2847,ПИЦЦЕРИЯ,0,Басманный,ЦАО,26,1180.0,4.7,45,11:00-23:00,55.95014,37.555796
2848,Хлебный поднос 2848,бар,0,Бутырский,СВАО,24,2580.0,4.7,35,11:00-23:00,55.757491,37.554108
2849,Прайм,фастфуд,1,Бутырский,СВАО,,450.0,3.9,34,11:00-23:00,55.690318,37.661857
2850,Зелёный очаг 2850,кафе,0,Строгино,СЗАО,н/д,1090.0,4.4,99,08:00-22:00,55.687818,37.628409
2851,Медный терраса 2851,фастфуд,0,Замоскворечье,ЦАО,25,590.0,,13,07:00-21:00,55.7298,37.685465
2852,Северный стол 2852,бар,0,Строгино,СЗАО,6,960.0,4.1,37,09:00-23:00,55.835063,37.670443
2853,Первый дом 2853,кофейня,0,Таганский,ЦАО,,1020.0,4.7,42,круглосуточно,55.656108,37.645058
2854,Липовый стол 2854,кофейня,0,Сокол,САО,4,,4.1,78,круглосуточно,55.706976,37.649681
2855,Зелёный стол 2855,КАФЕ,0,Отрадное,СВАО,43,670.0,4.2,8,11:00-23:00,55.844519,37.62866
2856,Северный уголок 2856,кафе,0,Щукино,СЗАО,33,910.0,4.0,23,08:00-22:00,55.578919,37.794148
2857,Ореховый переулок 2857,кофейня,0,Северное Тушино,СЗАО,27,360.0,4.2,110,10:00-02:00,55.761881,37.849195
2858,Вечерний балкон 2858,столовая,0,Измайлово,ВАО,127,220.0,4.9,24,07:00-21:00,55.617686,37.574038
2859,Тихий уголок 2859,кафе,0,Пресненский,ЦАО,28,3370.0,4.4,43,09:00-23:00,55.815325,37.491868
2860,Липовый склон 2860,СТОЛОВАЯ,0,Отрадное,СВАО,н/д,250.0,4.6,159,,55.81569,37.58586
2861,Тёплый навес 2861,кафе,0,Северное Тушино,СЗАО,32,610.0,3.2,12,08:00-22:00,55.700826,37.526938
2862,Вечерний очаг 2862,бар,0,Хорошёво-Мнёвники,СЗАО,24,960.0,4.1,191,круглосуточно,55.672847,37.442647
2863,Летний подвал 2863,кофейня,0,Раменки,ЗАО,35,320.0,4.5,50,,55.7785,37.541798
2864,Хлебный терраса 2864,кафе,0,Марьино,ЮВАО,,570.0,4.1,61,07:00-21:00,55.892176,37.693122
2865,Медный базар 2865,ресторан,0,Мещанский,ЦАО,87,1380.0,н/д,50,12:00-00:00,55.69521,37.652316
2866,Круглый причал 2866,кафе,0,Хамовники,ЦАО,47,690.0,3.3,31,10:00-02:00,55.78655,37.766138
2867,Первый мост 2867,кафе,0,Таганский,ЦАО,24,1390.0,4.4,11,10:00-02:00,55.811077,37.632486
2868,Медный сад 2868,булочная,0,Хорошёво-Мнёвники,СЗАО,11,530.0,3.8,12,10:00-02:00,55.637376,37.562388
2869,Зелёный терраса 2869,ресторан,0,Люблино,ЮВАО,91,5020.0,4.6,18,10:00-02:00,55.795632,37.603088
2870,Кулинарная лавка,фастфуд,1,Хамовники,ЦАО,14,620.0,4.2,533,11:00-23:00,55.613193,37.661912
2871,Тёплый квартал 2871,кофейня,0,Перово,ВАО,19,390.0,4.6,12,круглосуточно,55.902638,37.742825
2872,Круглый очаг 2872,кафе,0,Бабушкинский,СВАО,26,,4.3,124,08:00-22:00,56.009143,37.561314
2873,Уютный поднос 2873,КАФЕ,0,Митино,СЗАО,66,750.0,3.7,145,,55.629895,37.506171
2874,Летний фонарь 2874,фастфуд,0,Бутырский,СВАО,28,н/д,3.3,658,08:00-22:00,55.684567,37.755463
2875,Тёплый причал 2875,ресторан,0,Кузьминки,ЮВАО,41,720.0,4.5,39,09:00-23:00,55.852793,37.628644
2876,Прайм,кофейня,1,Таганский,ЦАО,29,700.0,3.9,731,11:00-23:00,55.785387,37.44144
2877,Кофе Хауз,пиццерия,1,Марьино,ЮВАО,35,650.0,4.4,166,11:00-23:00,55.735531,37.605074
2878,Тихий очаг 2878,фастфуд,0,Хамовники,ЦАО,27,730.0,4.1,136,круглосуточно,55.657024,37.654699
2879,Летний склон 2879,ресторан,0,Арбат,ЦАО,91,2960.0,4.2,52,10:00-02:00,55.84507,37.638295
2880,Ореховый подвал 2880,кофейня,0,Отрадное,СВАО,8,400.0,4.1,4,,55.51531,37.538618
2881,Красный чайник 2881,ресторан,0,Гагаринский,ЮЗАО,121,3110.0,3.7,60,11:00-23:00,55.780351,37.639531
2882,Липовый очаг 2882,кафе,0,Басманный,ЦАО,4,1320.0,4.3,84,08:00-22:00,55.770787,37.583798
2883,Зелёный квартал 2883,фастфуд,0,Текстильщики,ЮВАО,19,570.0,3.6,48,круглосуточно,55.705159,37.616356
2884,Уютный уголок 2884,пиццерия,0,Строгино,СЗАО,54,790.0,5.0,42,,55.906955,37.711559
2885,Прайм,кафе,1,Бабушкинский,СВАО,51,840.0,3.6,97,10:00-02:00,55.598102,37.509343
2886,Вилка-Ложка,кофейня,1,Басманный,ЦАО,23,830.0,3.8,110,10:00-02:00,55.860062,37.672089
2887,Медный причал 2887,столовая,0,Чертаново Южное,ЮАО,32,нет данных,3.8,83,09:00-23:00,55.899738,37.528326
2888,Прайм,бар,1,Соколиная Гора,ВАО,,нет данных,4.2,44,10:00-22:00,55.758489,37.771226
2889,Летний мост 2889,ресторан,0,Донской,ЮАО,80,1870.0,4.0,48,08:00-22:00,55.608599,37.45018
2890,Хлебный терраса 2890,КАФЕ,0,Отрадное,СВАО,47,840.0,,27,12:00-00:00,55.834669,37.719708
2891,Белый базар 2891,ресторан,0,Чертаново Южное,ЮАО,,1130.0,3.8,21,12:00-00:00,55.941483,37.736341
2892,Круглый фонарь 2892,кофейня,0,Академический,ЮЗАО,23,820.0,4.3,56,07:00-21:00,55.903348,37.601707
2893,Уютный квартал 2893,булочная,0,Ясенево,ЮЗАО,19,250.0,4.1,20,11:00-23:00,55.774406,37.652439
2894,Зелёный склон 2894,кафе,0,Басманный,ЦАО,55,н/д,4.4,21,08:00-22:00,55.65951,37.537842
2895,Кулинарная лавка,фастфуд,1,Кузьминки,ЮВАО,28,180.0,нет данных,92,круглосуточно,55.712681,37.60548
2896,Городской навес 2896,кофейня,0,Арбат,ЦАО,4,960.0,4.9,18,10:00-22:00,55.680708,37.726979
2897,Ореховый очаг 2897,ресторан,0,Донской,ЮАО,64,,3.3,44,нет данных,55.855707,37.641409
2898,Ореховый сад 2898,бар,0,Басманный,ЦАО,64,2310.0,5.0,89,10:00-22:00,55.698925,37.650534
2899,Кулинарная лавка,кафе,1,Хорошёво-Мнёвники,СЗАО,нет данных,нет данных,3.8,251,12:00-00:00,55.868948,37.795829
2900,Летний подвал 2900,столовая,0,Таганский,ЦАО,76,630.0,5.0,40,10:00-22:00,55.835236,37.505338
2901,Додо Пицца,фастфуд,1,Басманный,ЦАО,26,1080.0,4.2,72,,55.825136,37.577401
2902,Вечерний колодец 2902,кафе,0,Замоскворечье,ЦАО,55,1000.0,4.2,46,07:00-21:00,55.633842,37.877845
2903,Зелёный мост 2903,ресторан,0,Марьино,ЮВАО,54,3840.0,4.1,34,09:00-23:00,55.763664,37.443397
2904,Вечерний причал 2904,кафе,0,Сокол,САО,54,1650.0,3.3,3,круглосуточно,55.823548,37.596442
2905,Круглый переулок 2905,столовая,0,Митино,СЗАО,нет данных,320.0,3.5,17,10:00-02:00,55.807799,37.613353
2906,Белый склон 2906,ресторан,0,Бутырский,СВАО,98,1480.0,3.8,446,н/д,55.78194,37.656528
2907,Вечерний сад 2907,столовая,0,Царицыно,ЮАО,176,250.0,4.6,10,нет данных,55.844758,37.471562
2908,Ореховый причал 2908,кафе,0,Соколиная Гора,ВАО,,690.0,4.5,24,круглосуточно,55.83294,37.585423
2909,Красный навес 2909,пиццерия,0,Люблино,ЮВАО,44,610.0,4.3,6,07:00-21:00,55.764442,37.605799
2910,Липовый чайник 2910,СТОЛОВАЯ,0,Ясенево,ЮЗАО,89,360.0,нет данных,15,12:00-00:00,55.64048,37.61209
2911,Тёплый уголок 2911,кафе,0,Таганский,ЦАО,83,730.0,4.1,35,нет данных,55.595933,37.658949
2912,Зелёный фонарь 2912,кафе,0,Ясенево,ЮЗАО,16,480.0,3.7,27,11:00-23:00,55.645256,37.474009
2913,Старый сад 2913,ресторан,0,Ясенево,ЮЗАО,90,1180.0,3.8,35,07:00-21:00,55.668923,37.816725
2914,Круглый склон 2914,фастфуд,0,Сокол,САО,33,810.0,4.6,11,08:00-22:00,55.905113,37.665694
2915,Дымный квартал 2915,ресторан,0,Арбат,ЦАО,,6700.0,4.9,19,10:00-22:00,55.886588,37.678126
2916,Шоколадница,фастфуд,1,Басманный,ЦАО,12,1120.0,4.0,119,12:00-00:00,55.690357,37.682662
2917,Домашний склон 2917,фастфуд,0,Мещанский,ЦАО,28,440.0,3.9,75,07:00-21:00,55.685562,37.712794
2918,Вечерний балкон 2918,ресторан,0,Академический,ЮЗАО,52,2450.0,4.2,41,08:00-22:00,55.626928,37.601884
2919,Летний поднос 2919,кафе,0,Кузьминки,ЮВАО,61,480.0,4.7,54,12:00-00:00,55.790613,37.646209
2920,Летний склон 2920,пиццерия,0,Тверской,ЦАО,39,,4.2,27,10:00-02:00,55.751642,37.767
2921,Уютный причал 2921,ресторан,0,Бутырский,СВАО,24,2210.0,3.3,21,,55.721379,37.776807
2922,Теремок,фастфуд,1,Хамовники,ЦАО,21,750.0,4.2,173,н/д,55.964777,37.630471
2923,Городской балкон 2923,кафе,0,Чертаново Южное,ЮАО,52,470.0,3.8,9,07:00-21:00,55.70932,37.554528
2924,Зелёный терраса 2924,булочная,0,Чертаново Южное,ЮАО,н/д,300.0,3.4,81,10:00-22:00,55.629128,37.328959
2925,Вечерний балкон 2925,кафе,0,Раменки,ЗАО,42,680.0,4.3,34,10:00-22:00,55.747846,37.825016
2926,Зелёный мост 2926,бар,0,Измайлово,ВАО,54,95000,4.7,11,07:00-21:00,55.675705,37.747667
2927,One Price Coffee,бар,1,Тверской,ЦАО,13,180000,4.5,46,н/д,55.541551,37.683533
2928,Теремок,кофейня,1,Гагаринский,ЮЗАО,36,420.0,4.1,168,н/д,55.840982,37.516265
2929,Первый подвал 2929,кафе,0,Кузьминки,ЮВАО,57,850.0,4.5,45,10:00-22:00,55.8026,37.726876
2930,Домашний навес 2930,кафе,0,Бирюлёво Западное,ЮАО,30,1110.0,3.7,89,нет данных,55.74408,37.546318
2931,Шоколадница,фастфуд,1,Даниловский,ЮАО,10,430.0,4.2,33,11:00-23:00,55.656466,37.583905
2932,Домашний склон 2932,бар,0,Арбат,ЦАО,нет данных,3920.0,4.5,549,10:00-02:00,55.835765,37.471232
2933,One Price Coffee,пиццерия,1,Перово,ВАО,31,860.0,4.9,424,07:00-21:00,55.934899,37.452204
2934,Красный поднос 2934,булочная,0,Академический,ЮЗАО,18,260.0,4.2,28,12:00-00:00,55.87328,37.531447
2935,Вилка-Ложка,фастфуд,1,Мещанский,ЦАО,28,н/д,н/д,87,11:00-23:00,55.801468,37.7031
2936,Кулинарная лавка,фастфуд,1,Раменки,ЗАО,нет данных,310.0,3.5,349,12:00-00:00,55.747668,37.694884
2937,Медный базар 2937,булочная,0,Донской,ЮАО,17,340.0,4.4,104,10:00-22:00,55.874137,37.770114
2938,Городской стол 2938,кафе,0,Отрадное,СВАО,68,570.0,3.9,161,10:00-02:00,55.751283,37.390133
2939,Старый дворик 2939,бар,0,Соколиная Гора,ВАО,47,1760.0,4.2,2,08:00-22:00,55.78567,37.895235
2940,Старый дом 2940,бар,0,Перово,ВАО,49,890.0,4.0,5,07:00-21:00,55.790644,37.601853
2941,Дымный фонарь 2941,кофейня,0,Чертаново Южное,ЮАО,28,340.0,3.6,138,11:00-23:00,55.669418,37.726275
2942,Прайм,ресторан,1,Соколиная Гора,ВАО,51,2300.0,4.0,33,07:00-21:00,55.726848,37.725209
2943,Вечерний очаг 2943,булочная,0,Марьино,ЮВАО,10,520.0,4.4,64,09:00-23:00,55.701222,37.654521
2944,Стардог!s,КОФЕЙНЯ,1,Замоскворечье,ЦАО,9,740.0,4.5,69,07:00-21:00,55.713415,37.610131
2945,Зелёный фонарь 2945,кафе,0,Марьино,ЮВАО,20,470.0,4.1,145,07:00-21:00,55.79282,37.51766
2946,Липовый сад 2946,БАР,0,Марьино,ЮВАО,,1240.0,4.1,46,09:00-23:00,55.824162,37.682881
2947,Городской квартал 2947,фастфуд,0,Арбат,ЦАО,26,720.0,3.7,176,11:00-23:00,55.705299,37.598286
2948,Крошка Картошка,кофейня,1,Бабушкинский,СВАО,27,340.0,3.4,1247,09:00-23:00,55.804926,37.816947
2949,Вилка-Ложка,фастфуд,1,Таганский,ЦАО,нет данных,430.0,4.4,90,08:00-22:00,55.582583,37.499124
2950,Ореховый чайник 2950,бар,0,Люблино,ЮВАО,44,1080.0,3.7,212,11:00-23:00,55.742303,37.904023
2951,Первый квартал 2951,кафе,0,Бирюлёво Западное,ЮАО,41,650.0,3.4,17,10:00-22:00,55.718616,37.653116
2952,Липовый стол 2952,кафе,0,Академический,ЮЗАО,74,2100.0,4.6,41,11:00-23:00,55.723142,37.749871
2953,Тёплый сад 2953,кофейня,0,Раменки,ЗАО,15,280.0,3.7,94,07:00-21:00,55.677473,37.59681
